['[CLS]', 'presents', 'a', 'good', 'case', 'while', 'failing', 'to', 'provide', 'a', 'reason', 'for', 'us', 'to', 'care', 'beyond', 'the', 'very', 'basic', 'dictums', 'of', 'human', 'decency', '[SEP]']	[0.9967636466026306, 0.00013159513764549047, 0.0001235705567523837, 0.00011298710887786001, 0.0001349018421024084, 0.00012268658610992134, 0.00013869092799723148, 0.00011527680908329785, 0.00011980375711573288, 0.00012286491983104497, 0.000126938903122209, 0.0001068070632754825, 0.00014155131066218019, 0.00013693545770365745, 0.00013265773304738104, 0.00012222449004184455, 0.00011600058496696874, 0.00010645877046044916, 0.00012315479398239404, 0.00035635610402096063, 0.0001201189515995793, 0.00012524663179647177, 0.00023231808154378086, 0.0001671645004535094]
['[CLS]', 'beautifully', 'crafted', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing', '[SEP]']	[0.9971163868904114, 0.00010052022844320163, 0.00010582490358501673, 0.00011447454016888514, 0.0001425649388693273, 0.00011865884880535305, 0.00012946786591783166, 0.00011453242041170597, 0.00011154942330904305, 0.00011631473171291873, 0.00012462005543056875, 0.00010299353016307577, 0.00011827370326500386, 0.00011182881280547008, 0.00011485617869766429, 0.00028150047728559, 0.00018479540449334309, 0.00013803709589410573, 0.00010952088632620871, 0.00010585478594293818, 9.251521260011941e-05, 0.0001019886476569809, 0.00010187005682382733, 0.00014056767395231873]
['[CLS]', 'bread', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it', '[SEP]']	[0.9712355732917786, 0.0015435311943292618, 0.001664161798544228, 0.0014899662928655744, 0.0016192846233025193, 0.001378647517412901, 0.0014401426305994391, 0.0017087649321183562, 0.001613053260371089, 0.0014941839035600424, 0.001474531483836472, 0.001697526779025793, 0.0015479492722079158, 0.001930629019625485, 0.0019190972670912743, 0.0028913196874782443, 0.0015234710881486535, 0.0018280580407008529]
['[CLS]', 'slow', 'silly', 'and', 'unintentionally', 'hilarious', '[SEP]']	[0.7602911591529846, 0.022928761318325996, 0.02334839664399624, 0.02413739264011383, 0.10633793286979198, 0.03520753234624863, 0.02774873748421669]
['[CLS]', 'ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'a', 'communion', 'wafer', 'without', 'the', 'wine', '[SEP]']	[0.9767847657203674, 0.0011098169488832355, 0.0014635324478149414, 0.0012321817921474576, 0.0012271532323211432, 0.004604781628586352, 0.0014241037424653769, 0.001512473332695663, 0.0012934686383232474, 0.001352806226350367, 0.0023825073149055243, 0.001335473032668233, 0.001206186949275434, 0.0014174021780490875, 0.0016535118920728564]
['[CLS]', 'exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza', '[SEP]']	[0.9932422637939453, 0.0005604009347734973, 0.0002554953098297119, 0.00048231263644993305, 0.0002847474243026227, 0.00026759650791063905, 0.0004871820274274796, 0.0002535140374675393, 0.0003647256235126406, 0.0003024756151717156, 0.0002651898539625108, 0.0006756548245903105, 0.0003549919929355383, 0.0002711885899771005, 0.00026211977819912136, 0.0003178098995704204, 0.0009442682930966839, 0.0004080907965544611]
['[CLS]', 'the', 'film', 'rehashes', 'several', 'old', 'themes', 'and', 'is', 'capped', 'with', 'pointless', 'extremes', '[SEP]']	[0.9102638363838196, 0.005531772505491972, 0.007749814540147781, 0.016269894316792488, 0.006420843303203583, 0.005888552404940128, 0.00627446174621582, 0.005872227251529694, 0.0062604062259197235, 0.006345707923173904, 0.005302075762301683, 0.005132719874382019, 0.005706738214939833, 0.006980841513723135]
['[CLS]', 'ryan', 'gosling', 'is', 'in', 'a', 'word', 'brilliant', 'as', 'the', 'conflicted', 'daniel', '[SEP]']	[0.8760895133018494, 0.007605164311826229, 0.01608741655945778, 0.009119272232055664, 0.008813227526843548, 0.007764620240777731, 0.00891186110675335, 0.010753796435892582, 0.009557744488120079, 0.008933606557548046, 0.015226651914417744, 0.009275401011109352, 0.011861823499202728]
['[CLS]', 'if', 'deuces', 'wild', 'had', 'been', 'tweaked', 'up', 'a', 'notch', 'it', 'would', 'have', 'become', 'a', 'camp', 'adventure', 'one', 'of', 'those', 'movies', '[SEP]']	[0.9959807395935059, 0.00016457833407912403, 0.00039040337287588045, 0.0001708939962554723, 0.00015635835006833076, 0.00015941243327688426, 0.0005300305419950746, 0.00016432834672741592, 0.000141815617098473, 0.00020160734129603952, 0.00019292053184472024, 0.00015397534298244864, 0.00015110035019461066, 0.00015868015179876238, 0.00014740991173312068, 0.00014731913688592613, 0.00018106552306562662, 0.00014051527250558138, 0.0001185597648145631, 0.00013810688687954098, 0.00018976644787471741, 0.0002201764000346884]
['[CLS]', 'frida', 'is', 'certainly', 'no', 'disaster', 'but', 'neither', 'is', 'it', 'the', 'kahlo', 'movie', 'frida', 'fans', 'have', 'been', 'looking', 'for', '[SEP]']	[0.9960377216339111, 0.0003125890507362783, 0.0001733773824525997, 0.00014415703481063247, 0.00015297495701815933, 0.0001719536812743172, 0.000180573551915586, 0.0001721852459013462, 0.00016702408902347088, 0.00020952970953658223, 0.00020641506125684828, 0.00045890269393566996, 0.00023146666353568435, 0.00032142671989277005, 0.0001962924434337765, 0.00017054362979251891, 0.00015087872452568263, 0.00016530349967069924, 0.00016181307728402317, 0.0002148947532987222]
