['[CLS]', 'presents', 'a', 'good', 'case', 'while', 'failing', 'to', 'provide', 'a', 'reason', 'for', 'us', 'to', 'care', 'beyond', 'the', 'very', 'basic', 'dictums', 'of', 'human', 'decency', '[SEP]']	[0.958061933517456, 0.001971715595573187, 0.0009571636328473687, 0.0015267645940184593, 0.0015424600569531322, 0.001300509087741375, 0.0019594214390963316, 0.001233203918673098, 0.0017077337251976132, 0.0009114937274716794, 0.001769877620972693, 0.0011281220940873027, 0.0013293965021148324, 0.0014236237620934844, 0.0017205154290422797, 0.0016639436362311244, 0.0011896132491528988, 0.0013590545859187841, 0.0025818352587521076, 0.005915498593822122, 0.0017067501321434975, 0.0022934977896511555, 0.0034013274125754833, 0.001344594988040626]
['[CLS]', 'beautifully', 'crafted', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing', '[SEP]']	[0.7197242975234985, 0.011852369643747807, 0.013754288665950298, 0.01052719447761774, 0.010511585511267185, 0.0063242483884096146, 0.006689500994980335, 0.01101322565227747, 0.0101980771869421, 0.010302124544978142, 0.009955890476703644, 0.0068800305016338825, 0.012256321497261524, 0.0066730910912156105, 0.005846579093486071, 0.03109587635844946, 0.02603766229003668, 0.02229400910437107, 0.00937602762132883, 0.01317431777715683, 0.009883317165076733, 0.0068874782882630825, 0.019397197291254997, 0.009345266036689281]
['[CLS]', 'bread', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it', '[SEP]']	[0.4826536178588867, 0.03621238097548485, 0.01851830445230007, 0.0283102635294199, 0.035997699946165085, 0.020299652591347694, 0.0256460290402174, 0.036793068051338196, 0.021989302709698677, 0.0236357394605875, 0.02095021679997444, 0.03312595188617706, 0.022689998149871826, 0.03704037144780159, 0.028734825551509857, 0.06919413059949875, 0.0222628191113472, 0.03594536706805229]
['[CLS]', 'slow', 'silly', 'and', 'unintentionally', 'hilarious', '[SEP]']	[0.1364249736070633, 0.08975484222173691, 0.08579397946596146, 0.0482308492064476, 0.49768224358558655, 0.07590918987989426, 0.06620390713214874]
['[CLS]', 'ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'a', 'communion', 'wafer', 'without', 'the', 'wine', '[SEP]']	[0.24732109904289246, 0.05699913576245308, 0.05823424458503723, 0.04024208337068558, 0.025342842563986778, 0.16563084535300732, 0.035097636282444, 0.045822624117136, 0.022439736872911453, 0.046876244246959686, 0.08255855366587639, 0.03730146214365959, 0.02749965898692608, 0.06351979821920395, 0.045114126056432724]
['[CLS]', 'exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza', '[SEP]']	[0.6860722303390503, 0.022906318306922913, 0.006874173413962126, 0.023502769879996777, 0.007471807301044464, 0.006818041671067476, 0.02429841086268425, 0.014849985018372536, 0.011885801330208778, 0.007835914380848408, 0.007249877322465181, 0.04435731004923582, 0.02322850003838539, 0.011005131527781487, 0.007738415151834488, 0.02821667119860649, 0.05588765721768141, 0.00980120524764061]
['[CLS]', 'the', 'film', 'rehashes', 'several', 'old', 'themes', 'and', 'is', 'capped', 'with', 'pointless', 'extremes', '[SEP]']	[0.5062100291252136, 0.021430455148220062, 0.03441138193011284, 0.10071791149675846, 0.022444406524300575, 0.034335847944021225, 0.04716525971889496, 0.020212877541780472, 0.020850982517004013, 0.05936296284198761, 0.022984450682997704, 0.038804661482572556, 0.0392751581966877, 0.03179366514086723]
['[CLS]', 'ryan', 'gosling', 'is', 'in', 'a', 'word', 'brilliant', 'as', 'the', 'conflicted', 'daniel', '[SEP]']	[0.4783654510974884, 0.05777281895279884, 0.08064071275293827, 0.02333053946495056, 0.02446436695754528, 0.021221362054347992, 0.04866132140159607, 0.053710583597421646, 0.025057584047317505, 0.021978231146931648, 0.09089858084917068, 0.04425770044326782, 0.02964060753583908]
['[CLS]', 'if', 'deuces', 'wild', 'had', 'been', 'tweaked', 'up', 'a', 'notch', 'it', 'would', 'have', 'become', 'a', 'camp', 'adventure', 'one', 'of', 'those', 'movies', '[SEP]']	[0.7557421922683716, 0.007409236393868923, 0.024129429832100868, 0.008551348000764847, 0.00854399148374796, 0.0067708371207118034, 0.036881998647004366, 0.007277634926140308, 0.005083625204861164, 0.014827788807451725, 0.005525358021259308, 0.007785801775753498, 0.007927771657705307, 0.015682362020015717, 0.005410453770309687, 0.016861213371157646, 0.023198820650577545, 0.008887510746717453, 0.007211726624518633, 0.006065459456294775, 0.012611261568963528, 0.007614083122462034]
['[CLS]', 'frida', 'is', 'certainly', 'no', 'disaster', 'but', 'neither', 'is', 'it', 'the', 'kahlo', 'movie', 'frida', 'fans', 'have', 'been', 'looking', 'for', '[SEP]']	[0.704070508480072, 0.0315072275698185, 0.008641746826469898, 0.019392384216189384, 0.009904816746711731, 0.013736152090132236, 0.008530507795512676, 0.010915698483586311, 0.008489860221743584, 0.008046413771808147, 0.00713106244802475, 0.039054615423083305, 0.014228067360818386, 0.03276446834206581, 0.01456867903470993, 0.01281801052391529, 0.012394932098686695, 0.016687046736478806, 0.01583361066877842, 0.01128410454839468]
