['[CLS]', 'presents', 'a', 'good', 'case', 'while', 'failing', 'to', 'provide', 'a', 'reason', 'for', 'us', 'to', 'care', 'beyond', 'the', 'very', 'basic', 'dictums', 'of', 'human', 'decency', '[SEP]']	[0.00023991655325517058, 5.196105848881416e-05, 3.8441452488768846e-05, 4.072453884873539e-05, 4.705128230853006e-05, 4.499630449572578e-05, 5.190934825805016e-05, 3.6982815800001845e-05, 4.57797032140661e-05, 3.742154149222188e-05, 5.0600498070707545e-05, 4.0942180930869654e-05, 6.122187187429518e-05, 4.320159860071726e-05, 5.303332000039518e-05, 4.459584306459874e-05, 4.862973219132982e-05, 3.810161797446199e-05, 4.225194061291404e-05, 0.0001329694568994455, 4.730575528810732e-05, 4.378185258246958e-05, 8.917599552660249e-05, 0.9986286759376526]
['[CLS]', 'beautifully', 'crafted', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing', '[SEP]']	[5.008683001506142e-05, 8.961688763520215e-06, 9.31358226807788e-06, 9.35603748075664e-06, 1.2951324606547132e-05, 1.0806519640027545e-05, 9.047830644703936e-06, 1.2250529835000634e-05, 1.071085443982156e-05, 1.1008000001311302e-05, 1.1483498383313417e-05, 9.760196007846389e-06, 1.0151136848435272e-05, 1.0544345059315674e-05, 1.0334759281249717e-05, 2.7318134016240947e-05, 1.8080832887790166e-05, 1.2230673746671528e-05, 1.0500853022676893e-05, 8.573505510867108e-06, 9.061266609933227e-06, 1.0212485904048663e-05, 1.0804015801113565e-05, 0.9996967315673828]
['[CLS]', 'bread', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it', '[SEP]']	[0.0010670124320313334, 0.0005320773925632238, 0.0005014293710701168, 0.0004693129158113152, 0.0006059033330529928, 0.0004280760185793042, 0.0004302814486436546, 0.0006242577219381928, 0.0005172130186110735, 0.00041806037188507617, 0.0004163595731370151, 0.0005765456589870155, 0.0005000035162083805, 0.0004895342863164842, 0.0005358331254683435, 0.0009876242838799953, 0.0005826170672662556, 0.9903178215026855]
['[CLS]', 'slow', 'silly', 'and', 'unintentionally', 'hilarious', '[SEP]']	[0.006600541062653065, 0.005706199444830418, 0.005682600662112236, 0.005970497615635395, 0.02543650707229972, 0.006459878757596016, 0.9441435933113098]
['[CLS]', 'ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'a', 'communion', 'wafer', 'without', 'the', 'wine', '[SEP]']	[0.0013263281434774399, 0.0006482236785814166, 0.0008952736388891935, 0.0007016528979875147, 0.0007180226966738701, 0.0026897636707872152, 0.0008928801980800927, 0.0009190383716486394, 0.0007278283592313528, 0.0007969406433403492, 0.001360967697110027, 0.0007831279071979225, 0.0006550211692228913, 0.0008087586611509323, 0.9860759377479553]
['[CLS]', 'exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza', '[SEP]']	[0.000787485099863261, 0.0005879360396647826, 0.0002005987334996462, 0.0004447255778359249, 0.00022776296827942133, 0.00021878363622818142, 0.0003782095736823976, 0.00017581266001798213, 0.00023972397320903838, 0.00022199087834451348, 0.00020608206978067756, 0.0005718128813896328, 0.00021096171985846013, 0.000213505671126768, 0.00022006324434187263, 0.00020698278967756778, 0.0007818788726581261, 0.9941055774688721]
['[CLS]', 'the', 'film', 'rehashes', 'several', 'old', 'themes', 'and', 'is', 'capped', 'with', 'pointless', 'extremes', '[SEP]']	[0.005538061261177063, 0.0030212504789233208, 0.0037414534017443657, 0.008647003443911672, 0.0028264266438782215, 0.0027191396802663803, 0.0032880310900509357, 0.0033775775227695704, 0.002659930381923914, 0.0032569831237196922, 0.002972045447677374, 0.0031171522568911314, 0.002976184943690896, 0.9518585801124573]
['[CLS]', 'ryan', 'gosling', 'is', 'in', 'a', 'word', 'brilliant', 'as', 'the', 'conflicted', 'daniel', '[SEP]']	[0.009304000064730644, 0.0053734430111944675, 0.009248577523976564, 0.006453216541558504, 0.005549796391278505, 0.004842361435294151, 0.006805847864598036, 0.00515707628801465, 0.007470446638762951, 0.005207526031881571, 0.010659287218004465, 0.005803448148071766, 0.9181247353553772]
['[CLS]', 'if', 'deuces', 'wild', 'had', 'been', 'tweaked', 'up', 'a', 'notch', 'it', 'would', 'have', 'become', 'a', 'camp', 'adventure', 'one', 'of', 'those', 'movies', '[SEP]']	[0.0005373958265408874, 0.00016546294500585645, 0.0003738366867764853, 0.00012755440548062325, 0.00011874998017447069, 0.00012260764196980745, 0.0004705367755377665, 0.00012393180804792792, 0.00011057995288865641, 0.00018334230117034167, 0.00013980855874251574, 0.00012328357843216509, 0.00011084612924605608, 0.0001479867351008579, 0.00011929198080906644, 0.00012495207192841917, 0.0001600381947355345, 0.0001112396566895768, 9.715568739920855e-05, 0.00012310182501096278, 0.00015865638852119446, 0.9962496161460876]
['[CLS]', 'frida', 'is', 'certainly', 'no', 'disaster', 'but', 'neither', 'is', 'it', 'the', 'kahlo', 'movie', 'frida', 'fans', 'have', 'been', 'looking', 'for', '[SEP]']	[0.0008431571186520159, 0.0003631994331954047, 0.00019504369993228465, 0.00017116997332777828, 0.0001815824070945382, 0.0002020388637902215, 0.00016310861974488944, 0.00023678810975980014, 0.00019268592586740851, 0.00021063022722955793, 0.00020384379604365677, 0.0005405085248639807, 0.00024407566525042057, 0.0003844124876195565, 0.0002440586977172643, 0.00017868114809971303, 0.00016679329564794898, 0.0002146504120901227, 0.00016977930499706417, 0.9948937892913818]
['[CLS]', 'the', 'film', 'often', 'achieves', 'a', 'mesmerizing', 'poetry', '[SEP]']	[0.01039867103099823, 0.0061764223501086235, 0.007109635043889284, 0.005619709845632315, 0.012499365489929914, 0.006897555664181709, 0.022964722476899624, 0.006655768491327763, 0.9216781854629517]
['[CLS]', 'a', 'work', 'of', 'astonishing', 'delicacy', 'and', 'force', '[SEP]']	[0.02426840551197529, 0.01847272366285324, 0.020652005448937416, 0.020246880128979683, 0.020672274753451347, 0.05558090656995773, 0.01875905878841877, 0.02021745778620243, 0.8011302947998047]
['[CLS]', 'for', 'the', 'most', 'part', 'the', 'ingredients', 'are', 'there', '[SEP]']	[0.030695322901010513, 0.028395140543580055, 0.021129246801137924, 0.025574898347258568, 0.030610833317041397, 0.024954477325081825, 0.027521265670657158, 0.025265032425522804, 0.02656775526702404, 0.7592859864234924]
['[CLS]', 'but', 'if', '[SEP]']	[0.14472700655460358, 0.14936652779579163, 0.14525838196277618, 0.5606480240821838]
['[CLS]', 'the', 'acting', 'is', 'stiff', 'the', 'story', 'lacks', 'all', 'trace', 'of', 'wit', 'the', 'sets', 'look', 'like', 'they', 'were', 'borrowed', 'from', '[SEP]']	[0.004835900850594044, 0.0016798409633338451, 0.0019171051681041718, 0.0015794971259310842, 0.0015720726223662496, 0.001406078808940947, 0.001692966790869832, 0.002296311082318425, 0.0016804488841444254, 0.001640580827370286, 0.0013974150642752647, 0.001991911791265011, 0.0017561427084729075, 0.00212580943480134, 0.0015459548449143767, 0.0015916499542072415, 0.0014960425905883312, 0.0013632123591378331, 0.001674964209087193, 0.0013305437751114368, 0.9634255170822144]
['[CLS]', 'this', 'version', 'moves', 'beyond', 'the', '[SEP]']	[0.08020967990159988, 0.06577666848897934, 0.06959431618452072, 0.0728931725025177, 0.06306307017803192, 0.06572292745113373, 0.5827401876449585]
['[CLS]', 'a', 'first-class', 'thoroughly', 'involving', 'b', 'movie', 'that', 'effectively', 'combines', 'two', 'surefire', 'beloved', 'genres', 'the', 'prison', 'flick', 'and', 'the', 'fight', 'film', '[SEP]']	[0.0004473918816074729, 0.00018845440354198217, 0.0004181201147730462, 0.00013649555330630392, 0.00018722230743151158, 0.0001491809671279043, 0.0002013506309594959, 0.00014606231707148254, 0.00014383062080014497, 0.000189545244211331, 0.00016420678002759814, 0.00029264156182762235, 0.0001520081568742171, 0.00023050008167047054, 0.00016739167040213943, 0.0001380481553496793, 0.00018711182929109782, 0.0001599674142198637, 0.000142695804242976, 0.0001603062846697867, 0.0001912688312586397, 0.9958059191703796]
['[CLS]', 'the', 'film', 'is', 'so', 'bad', 'it', '[SEP]']	[0.05090233311057091, 0.04099530726671219, 0.04264768585562706, 0.03834634646773338, 0.04417480155825615, 0.04964641109108925, 0.041254281997680664, 0.6920326352119446]
['[CLS]', 'weiss', 'and', 'speck', 'never', 'make', 'a', 'convincing', 'case', 'for', 'the', 'relevance', 'of', 'these', 'two', '20th-century', 'footnotes', '[SEP]']	[0.000664215418510139, 0.00023796076129656285, 0.0003146988747175783, 0.0004830861435038969, 0.00028998611378483474, 0.00025549728889018297, 0.00021687681146431714, 0.000283796398434788, 0.0003377437242306769, 0.0002714641741476953, 0.00022773297678213567, 0.0003143572248518467, 0.0002462474803905934, 0.0002855428319890052, 0.0002599393774289638, 0.0007034900918370113, 0.0006666949921054766, 0.9939407110214233]
['[CLS]', 'another', 'best', 'of', 'the', 'year', 'selection', '[SEP]']	[0.054919593036174774, 0.04516129195690155, 0.05240026116371155, 0.044471319764852524, 0.038223739713430405, 0.05332505330443382, 0.04765583202242851, 0.6638427376747131]
['[CLS]', 'same', 'song', 'second', 'verse', 'coulda', 'been', 'better', 'but', 'it', 'coulda', 'been', 'worse', '[SEP]']	[0.005058912094682455, 0.002729402156546712, 0.0032437702175229788, 0.0024664069060236216, 0.003045743564143777, 0.005729753756895661, 0.0026903096586465836, 0.002816081279888749, 0.003177088452503085, 0.002595597645267844, 0.0055460447911173105, 0.0025466580409556627, 0.002860581036657095, 0.9554938673973083]
['[CLS]', 'i', 'love', 'the', 'robust', 'middle', 'of', 'this', 'picture', '[SEP]']	[0.030025234445929527, 0.02235487848520279, 0.0274871326982975, 0.022847045212984085, 0.022193072363734245, 0.023360352963209152, 0.020311031490564346, 0.02329891547560692, 0.026237105950713158, 0.7818850874900818]
['[CLS]', 'the', 'soundtrack', 'alone', 'is', 'worth', 'the', 'price', 'of', 'admission', '[SEP]']	[0.023055316880345345, 0.01733815297484398, 0.01942540518939495, 0.01751946471631527, 0.016173716634511948, 0.019825922325253487, 0.015157343819737434, 0.019408024847507477, 0.015468618832528591, 0.021659959107637405, 0.814967930316925]
['[CLS]', 'mostly', 'martha', 'could', 'have', 'used', 'a', 'little', 'trimming', '10', 'or', '15', 'minutes', 'could', 'be', 'cut', 'and', 'no', 'one', 'would', 'notice', 'but', '[SEP]']	[0.0005547325126826763, 0.00019938797049690038, 0.00017840480722952634, 0.00021636673773173243, 0.00019632276962511241, 0.00021316611673682928, 0.00015585872461088002, 0.00018223901861347258, 0.0003897772839991376, 0.00016943235823418945, 0.0001621036062715575, 0.00015931030793581158, 0.00022389355581253767, 0.00019980085198767483, 0.00017946073785424232, 0.00020266951469238847, 0.00022876432922203094, 0.00017744609795045108, 0.00017186827608384192, 0.00017270835814997554, 0.0002079891855828464, 0.00019878250895999372, 0.995259165763855]
['[CLS]', 'for', 'the', 'rest', 'of', 'us', 'sitting', 'through', '[SEP]']	[0.034890953451395035, 0.027799177914857864, 0.021477846428751945, 0.025899237021803856, 0.023801330476999283, 0.03038206696510315, 0.025589073076844215, 0.025753850117325783, 0.7844064831733704]
['[CLS]', 'featuring', 'a', 'dangerously', 'seductive', 'performance', 'from', 'the', 'great', 'daniel', 'auteuil', '[SEP]']	[0.004000850487500429, 0.002557391067966819, 0.002110969042405486, 0.0020039756782352924, 0.002126685343682766, 0.002369456924498081, 0.002261755056679249, 0.002023873385041952, 0.0025318812113255262, 0.0020430299919098616, 0.005794094759039581, 0.9701760411262512]
['[CLS]', 'the', 'movie', 'is', 'for', 'fans', 'who', '[SEP]']	[0.05628166347742081, 0.048554204404354095, 0.052670933306217194, 0.045998986810445786, 0.051619477570056915, 0.04870177060365677, 0.04885292798280716, 0.6473200917243958]
['[CLS]', 'the', 'ring', 'is', 'worth', 'a', 'look', 'if', 'you', '[SEP]']	[0.023952124640345573, 0.019567115232348442, 0.020544633269309998, 0.0185160543769598, 0.025439241901040077, 0.018898017704486847, 0.024685099720954895, 0.01989593543112278, 0.02102176658809185, 0.8074797987937927]
['[CLS]', 'beautifully', 'observed', 'miraculously', 'unsentimental', 'comedy-drama', '[SEP]']	[0.0026250758673995733, 0.0018411100609228015, 0.0020274289418011904, 0.0033417223021388054, 0.007098910165950656, 0.005644095595926046, 0.9774216413497925]
['[CLS]', 'what', 'makes', 'how', 'i', 'killed', 'my', 'father', 'compelling', 'besides', 'its', 'terrific', 'performances', 'is', '[SEP]']	[0.007313197944313288, 0.004790921229869127, 0.004421361722052097, 0.004014991223812103, 0.004127221181988716, 0.0047958907671272755, 0.0035070222802460194, 0.0049083954654634, 0.0044136857613921165, 0.004024405963718891, 0.004832903854548931, 0.004078888334333897, 0.004366851411759853, 0.005372333340346813, 0.935032069683075]
['[CLS]', 'this', 'hastily', 'mounted', 'production', 'exists', 'only', 'to', 'capitalize', 'on', '[SEP]']	[0.018525008112192154, 0.011124968528747559, 0.009451944380998611, 0.01064003724604845, 0.011855440214276314, 0.011044764891266823, 0.01040061004459858, 0.010034304112195969, 0.023486810736358166, 0.010920221917331219, 0.872515857219696]
['[CLS]', 'a', 'plotline', '[SEP]']	[0.12705153226852417, 0.10921265929937363, 0.21826790273189545, 0.5454677939414978]
['[CLS]', 'crush', 'could', 'be', 'the', 'worst', 'film', 'a', 'man', 'has', 'made', 'about', 'women', 'since', 'valley', 'of', 'the', 'dolls', '[SEP]']	[0.0033579086884856224, 0.001326713478192687, 0.0013573175529018044, 0.0013278279220685363, 0.0012440423015505075, 0.001671853824518621, 0.0023360110353678465, 0.0015071529196575284, 0.001501258579082787, 0.001322640455327928, 0.001580903073772788, 0.0017130079213529825, 0.0014382560038939118, 0.0015523539623245597, 0.0013009023386985064, 0.0012355913640931249, 0.0012794878566637635, 0.001909143989905715, 0.9710378050804138]
['[CLS]', 'reassuring', 'retro', 'uplifter', '[SEP]']	[0.07417483627796173, 0.056307412683963776, 0.054952606558799744, 0.1650882177054882, 0.649476945400238]
['[CLS]', 'flaccid', 'drama', 'and', 'exasperatingly', 'slow', 'journey', '[SEP]']	[0.0020829944405704737, 0.005042762262746692, 0.0014838639181107283, 0.0015136211877688766, 0.006313399760983884, 0.0013208601158112288, 0.001495738630183041, 0.9807465672492981]
['[CLS]', 'the', 'movie', 'will', 'reach', 'far', 'beyond', 'its', 'core', 'demographic', '[SEP]']	[0.029332997277379036, 0.01736288145184517, 0.01851598732173443, 0.015107614919543266, 0.016553137451410294, 0.013555770739912987, 0.015517915599048138, 0.014632471837103367, 0.015380967408418655, 0.02018129453063011, 0.8238587975502014]
['[CLS]', 'how', 'did', 'it', 'ever', 'get', 'made', '[SEP]']	[0.043131425976753235, 0.03702203556895256, 0.04130338877439499, 0.03766504302620888, 0.03708043321967125, 0.034982625395059586, 0.04174842685461044, 0.7270665168762207]
['[CLS]', 'i', 'like', 'the', 'new', 'footage', 'and', 'still', 'love', 'the', 'old', 'stuff', '[SEP]']	[0.01272874977439642, 0.012650353834033012, 0.01294265128672123, 0.010836966335773468, 0.011148843914270401, 0.014520754106342793, 0.012488620355725288, 0.010547851212322712, 0.012568313628435135, 0.01094391942024231, 0.010577285662293434, 0.013651995919644833, 0.8543938398361206]
['[CLS]', 'it', 'briefly', 'flirts', 'with', 'player', 'masochism', 'but', 'the', 'point', 'of', 'real', 'interest', 'audience', 'sadism', 'is', 'evaded', 'completely', '[SEP]']	[0.001233484479598701, 0.0003087836958002299, 0.0002781021757982671, 0.0006006682961015031, 0.000325764442095533, 0.0003010869841091335, 0.0008417206263402477, 0.00034463347401469946, 0.00026042023091576993, 0.0002713228459469974, 0.0002549224009271711, 0.0002437344373902306, 0.000289725954644382, 0.00032728564110584557, 0.0006077840516809374, 0.00033115240512415767, 0.0005721792113035917, 0.0002833596372511238, 0.9923239350318909]
['[CLS]', 'could', 'the', 'country', 'bears', 'really', 'be', 'as', 'bad', 'as', 'its', 'trailers', '[SEP]']	[0.013384833931922913, 0.01236643549054861, 0.009514624252915382, 0.010433324612677097, 0.012644534930586815, 0.009221035987138748, 0.009526032023131847, 0.009554505348205566, 0.010776047594845295, 0.01087731122970581, 0.00943219754844904, 0.01167900301516056, 0.8705900311470032]
['[CLS]', 'at', 'times', 'the', 'movie', 'looks', 'genuinely', 'pretty', '[SEP]']	[0.035481832921504974, 0.02545742690563202, 0.028903618454933167, 0.02556985802948475, 0.02802879922091961, 0.026448622345924377, 0.024542521685361862, 0.026727698743343353, 0.7788397669792175]
