['[CLS]', 'presents', 'a', 'good', 'case', 'while', 'failing', 'to', 'provide', 'a', 'reason', 'for', 'us', 'to', 'care', 'beyond', 'the', 'very', 'basic', 'dictums', 'of', 'human', 'decency', '[SEP]']	[3.0241459171520546e-05, 4.7543158871121705e-05, 2.112096262862906e-05, 2.44115599343786e-05, 3.370864942553453e-05, 4.742469536722638e-05, 3.32332965626847e-05, 2.2637410438619554e-05, 3.356672459631227e-05, 2.0384019080665894e-05, 3.334412394906394e-05, 2.6112591513083316e-05, 2.7504431272973306e-05, 2.469052742526401e-05, 3.3553795219631866e-05, 3.882602686644532e-05, 2.9629763957927935e-05, 2.505632619431708e-05, 3.296501745353453e-05, 8.269784302683547e-05, 2.9108956368872896e-05, 3.02097832900472e-05, 5.00097157782875e-05, 0.9992221593856812]
['[CLS]', 'beautifully', 'crafted', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing', '[SEP]']	[4.330602223490132e-06, 2.7324488200974884e-06, 3.33869365931605e-06, 2.6771617740450893e-06, 3.226112312404439e-06, 2.984776074299589e-06, 2.857345862139482e-06, 3.277628820796963e-06, 2.69132829089358e-06, 3.078280997215188e-06, 3.0576188692066353e-06, 2.745331357800751e-06, 2.5181816454278305e-06, 3.845518222078681e-06, 3.2189395824389067e-06, 8.396244083996862e-06, 4.87191596221237e-06, 3.203409960406134e-06, 2.668846491360455e-06, 2.8064041543984786e-06, 3.232841891076532e-06, 2.2978103970672237e-06, 3.23845802085998e-06, 0.9999226927757263]
['[CLS]', 'bread', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it', '[SEP]']	[9.727259748615324e-05, 0.00010498565097805113, 8.782500663073733e-05, 7.911842840258032e-05, 8.955857629189268e-05, 8.959855767898262e-05, 7.124186959117651e-05, 0.0001199608450406231, 9.785216388991103e-05, 9.522293112240732e-05, 8.070036710705608e-05, 9.429259807802737e-05, 8.339079795405269e-05, 0.00010588081931928173, 8.249004167737439e-05, 0.0001715106045594439, 9.340475662611425e-05, 0.9983552694320679]
['[CLS]', 'slow', 'silly', 'and', 'unintentionally', 'hilarious', '[SEP]']	[0.00560543779283762, 0.0071816956624388695, 0.005529163870960474, 0.007698394358158112, 0.02830582531169057, 0.005983233917504549, 0.939696192741394]
['[CLS]', 'ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'a', 'communion', 'wafer', 'without', 'the', 'wine', '[SEP]']	[0.0001667853503022343, 0.00013896632299292833, 0.00018488515343051404, 0.00012366722512524575, 0.00015659861674066633, 0.0005135898536536843, 0.0001812958507798612, 0.00018368902965448797, 0.00012585200602188706, 0.00013992807362228632, 0.00023236494598677382, 0.00016433774726465344, 0.00013075447350274771, 0.0001318407157668844, 0.9974256157875061]
['[CLS]', 'exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza', '[SEP]']	[1.3834936908097006e-05, 2.8222205855854554e-05, 1.374577095702989e-05, 2.0097488686587894e-05, 1.336917466687737e-05, 1.2069394870195538e-05, 2.0449770090635866e-05, 8.958329999586567e-06, 9.431269972992595e-06, 1.3310233953234274e-05, 1.030478142638458e-05, 2.7478779884404503e-05, 1.0621633919072337e-05, 1.121935565606691e-05, 1.0614870916469954e-05, 1.0737496268120594e-05, 3.6858815292362124e-05, 0.999728262424469]
['[CLS]', 'the', 'film', 'rehashes', 'several', 'old', 'themes', 'and', 'is', 'capped', 'with', 'pointless', 'extremes', '[SEP]']	[0.0009812316857278347, 0.0010447462555021048, 0.0013767877826467156, 0.002750514540821314, 0.0010927394032478333, 0.0009044073522090912, 0.0008790998836047947, 0.0009029974462464452, 0.0009509669616818428, 0.0010066754184663296, 0.0009395634988322854, 0.0008336480241268873, 0.0009016269468702376, 0.9854347705841064]
['[CLS]', 'ryan', 'gosling', 'is', 'in', 'a', 'word', 'brilliant', 'as', 'the', 'conflicted', 'daniel', '[SEP]']	[0.0018656888278201222, 0.002203623065724969, 0.0032738008303567767, 0.0027533182874321938, 0.002517568413168192, 0.0016517837066203356, 0.0026510984171181917, 0.0017308704555034637, 0.0028482754714787006, 0.0024493588134646416, 0.0035580735420808196, 0.0021474275272339582, 0.9703490734100342]
['[CLS]', 'if', 'deuces', 'wild', 'had', 'been', 'tweaked', 'up', 'a', 'notch', 'it', 'would', 'have', 'become', 'a', 'camp', 'adventure', 'one', 'of', 'those', 'movies', '[SEP]']	[2.0469518858590163e-05, 3.1329342164099216e-05, 6.391752867784817e-05, 1.9743609300348908e-05, 2.4672192012076266e-05, 3.235542317270301e-05, 7.735614781267941e-05, 2.2525169697473757e-05, 1.7124875739682466e-05, 2.357895027671475e-05, 2.5638486476964317e-05, 1.9767272533499636e-05, 1.9146749764331616e-05, 2.6998077373718843e-05, 2.068859976134263e-05, 1.8563385310699232e-05, 2.8147765988251194e-05, 2.2604470359510742e-05, 1.700366919976659e-05, 2.2245660147746094e-05, 2.1121326426509768e-05, 0.9994251132011414]
['[CLS]', 'frida', 'is', 'certainly', 'no', 'disaster', 'but', 'neither', 'is', 'it', 'the', 'kahlo', 'movie', 'frida', 'fans', 'have', 'been', 'looking', 'for', '[SEP]']	[4.8194040573434904e-05, 7.03545483702328e-05, 4.861114211962558e-05, 3.500825187074952e-05, 3.232158996979706e-05, 3.77608957933262e-05, 3.326129444758408e-05, 4.0819642890710384e-05, 3.3581967727513984e-05, 5.4202868341235444e-05, 4.841839108848944e-05, 0.00010575163832982071, 7.948657730594277e-05, 6.282946378632914e-05, 4.4565436837729067e-05, 3.3115604310296476e-05, 3.0185963623807766e-05, 3.6975485272705555e-05, 4.005158189102076e-05, 0.9990849494934082]
