['[CLR]', 'presents', 'a', 'good', 'case', 'while', 'failing', 'to', 'provide', 'a', 'reason', 'for', 'us', 'to', 'care', 'beyond', 'the', 'very', 'basic', 'dictums', 'of', 'human', 'decency', '[SEP]']	[4.886579863727093, 3.303909566020593, 2.53899500425905, 2.984563633799553, 4.725562271778472, 3.214950261404738, 4.638107497943565, 2.758865114650689, 5.252944738953374, 2.844154679449275, 4.8063776104245335, 2.9839539172826335, 3.937402442796156, 2.8153826049529016, 5.317783489823341, 3.9345036159502342, 2.1006688863271847, 2.447593067307025, 2.669324920512736, 8.418833154602908, 2.0661964986938983, 1.5584395565092564, 6.2734200283885, 2.751311774831265]
['[CLR]', 'beautifully', 'crafted', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing', '[SEP]']	[4.397730374708772, 3.301243052817881, 3.7209444059990346, 2.7195581701234914, 4.2327847535780165, 1.3954416125779971, 2.042498562950641, 4.066131268220488, 2.351827216014499, 5.1500183288007975, 2.5990673438936938, 1.521130351582542, 2.8644110347377136, 1.576053787895944, 2.7904401945415884, 7.581660021096468, 3.9480414236022625, 3.880025850434322, 3.1939488669740967, 2.601432195297093, 3.262489765067585, 2.063288590958109, 4.492971763364039, 2.2694820859469473]
['[CLR]', 'bread', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it', '[SEP]']	[3.6139939427375793, 3.944312463514507, 2.2985882093198597, 3.6261736704036593, 1.7823993796482682, 2.3550420138053596, 2.715249130502343, 5.604220020584762, 1.4289868746418506, 1.324813065584749, 2.9324711512308568, 2.8290760843083262, 1.655951518798247, 4.281875373329967, 1.8034675878006965, 8.594401628011838, 1.3215843220241368, 1.880462876521051]
['[CLR]', 'slow', 'silly', 'and', 'unintentionally', 'hilarious', '[SEP]']	[2.7375302761793137, 2.5103306917008013, 3.22866681125015, 1.8244643402285874, 13.123625868931413, 2.6606895267032087, 2.0865995129570365]
['[CLR]', 'ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'a', 'communion', 'wafer', 'without', 'the', 'wine', '[SEP]']	[3.2663262486457825, 1.9477176237851381, 3.7145321681164205, 3.6380946249701083, 1.804961260408163, 10.898907093913294, 1.768701494205743, 3.730095251929015, 1.1601986372843385, 3.8094364176504314, 5.505984863033518, 2.102723067626357, 1.4444535100483336, 1.1791190174408257, 2.031381017062813]
['[CLR]', 'exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza', '[SEP]']	[6.114515133202076, 7.800769368186593, 1.393106829491444, 5.5895758013939485, 1.8366164207691327, 3.363878730684519, 7.814953759778291, 3.4384207502007484, 3.780477035790682, 2.33836588379927, 1.4228986484231427, 9.276684905169532, 2.837870290502906, 2.8251684305723757, 2.15072556771338, 3.8084290369879454, 12.485133922076784, 2.2048160713166]
['[CLR]', 'the', 'film', 'rehashes', 'several', 'old', 'themes', 'and', 'is', 'capped', 'with', 'pointless', 'extremes', '[SEP]']	[3.3678752295672894, 1.850559568963945, 2.2759304689243436, 8.082586796954274, 2.4190488406457007, 1.49597402010113, 3.510580511763692, 1.8214211966842413, 1.7526683937758207, 3.207123963162303, 3.0807098587974906, 2.7004370894283056, 2.7191888634115458, 1.834029576741159]
['[CLR]', 'ryan', 'gosling', 'is', 'in', 'a', 'word', 'brilliant', 'as', 'the', 'conflicted', 'daniel', '[SEP]']	[3.5206409692764282, 2.8119163773953915, 6.567680384963751, 2.060894454829395, 2.8316921913065016, 3.4324829592369497, 5.595451032044366, 3.330519907642156, 3.585426260950044, 1.9455109694972634, 7.275124640902504, 2.577390051446855, 1.9650834277272224]
['[CLR]', 'if', 'deuces', 'wild', 'had', 'been', 'tweaked', 'up', 'a', 'notch', 'it', 'would', 'have', 'become', 'a', 'camp', 'adventure', 'one', 'of', 'those', 'movies', '[SEP]']	[5.3869216069579124, 2.9837928547058254, 9.054730132163968, 2.6094799670390785, 3.227928733220324, 3.293273404473439, 12.067905380972661, 3.307810193160549, 2.394665613421239, 5.502008964074776, 2.0532236270373687, 3.9926017030957155, 3.2544630127958953, 3.459250075276941, 2.7450030499021523, 4.109667130047455, 3.6358172548934817, 3.2335487015079707, 2.9490120622795075, 2.7489619565894827, 3.7025837149703875, 2.362102484330535]
['[CLR]', 'frida', 'is', 'certainly', 'no', 'disaster', 'but', 'neither', 'is', 'it', 'the', 'kahlo', 'movie', 'frida', 'fans', 'have', 'been', 'looking', 'for', '[SEP]']	[3.870170246809721, 6.94638162618503, 2.903098253533244, 4.033122947439551, 2.861216244287789, 3.3791928170248866, 2.6043760168831795, 3.8444120096974075, 3.019637124147266, 2.1361581925302744, 2.0650875801220536, 8.945180044975132, 1.8964236127212644, 5.607820140663534, 3.51546279899776, 3.0794507595710456, 2.1306500737555325, 3.503040768671781, 2.8826083566527814, 2.3050415217876434]
['[CLR]', 'the', 'film', 'often', 'achieves', 'a', 'mesmerizing', 'poetry', '[SEP]']	[2.8195905927568674, 2.053411658038385, 2.563522311858833, 2.685753125580959, 7.23254092677962, 1.6157214838312939, 11.290307100396603, 2.464572926517576, 1.6243608312506694]
['[CLR]', 'a', 'work', 'of', 'astonishing', 'delicacy', 'and', 'force', '[SEP]']	[3.8364426344633102, 2.861340269446373, 4.096431266516447, 2.604756537824869, 3.4558760970830917, 12.785856753587723, 1.591423410922289, 3.1032368279993534, 2.1648960784077644]
['[CLR]', 'for', 'the', 'most', 'part', 'the', 'ingredients', 'are', 'there', '[SEP]']	[2.4735061526298523, 3.318137654569, 1.0991267282515764, 3.6576114809140563, 3.1451527988538146, 2.027467243373394, 3.2036671955138445, 3.063161490485072, 1.8561227349564433, 1.6502003073692322]
['[CLR]', 'but', 'if', '[SEP]']	[1.2650326639413834, 2.0, 0.5733776837587357, 1.3980330526828766]
['[CLR]', 'the', 'acting', 'is', 'stiff', 'the', 'story', 'lacks', 'all', 'trace', 'of', 'wit', 'the', 'sets', 'look', 'like', 'they', 'were', 'borrowed', 'from', '[SEP]']	[4.7766808569431305, 1.5975093278102577, 4.799492889083922, 2.4766436303034425, 3.4001281410455704, 2.4368719263002276, 4.10309823974967, 4.49577958881855, 2.286447325255722, 3.909493919927627, 2.0643790755420923, 4.42035611346364, 1.2977364580146968, 4.850005474872887, 3.589570220094174, 3.688364202156663, 3.0283654970116913, 2.2463384442962706, 3.6932655195705593, 2.041605919133872, 2.952028638450429]
['[CLR]', 'this', 'version', 'moves', 'beyond', 'the', '[SEP]']	[2.595981225371361, 1.6064830049872398, 2.8572400510311127, 4.103272378444672, 3.654460310935974, 1.6623651534318924, 2.6641644090414047]
['[CLR]', 'a', 'first-class', 'thoroughly', 'involving', 'b', 'movie', 'that', 'effectively', 'combines', 'two', 'surefire', 'beloved', 'genres', 'the', 'prison', 'flick', 'and', 'the', 'fight', 'film', '[SEP]']	[4.780339540913701, 1.7055341419763863, 12.29154542949982, 2.7327918929513544, 3.079193673096597, 2.8277853848412633, 4.633332129335031, 3.335146435769275, 3.249777313321829, 4.500347324647009, 1.593675734475255, 8.294686594977975, 4.236700324341655, 3.0594897428527474, 2.1250461703166366, 3.5758316521532834, 5.3719453192316, 1.643973974045366, 1.5645028891740367, 3.4381572902202606, 3.8712983345612884, 2.2106139108072966]
['[CLR]', 'the', 'film', 'is', 'so', 'bad', 'it', '[SEP]']	[2.243919387459755, 1.8683834373950958, 2.1815595030784607, 2.546323910355568, 1.7328556254506111, 4.218493640422821, 1.6899982169270515, 2.108064316213131]
['[CLR]', 'weiss', 'and', 'speck', 'never', 'make', 'a', 'convincing', 'case', 'for', 'the', 'relevance', 'of', 'these', 'two', '20th-century', 'footnotes', '[SEP]']	[4.212803507223725, 3.111008316744119, 2.1213090445962735, 5.996600029757246, 3.2255394039675593, 4.175520315300673, 2.8453337969258428, 5.870107653609011, 4.056185252964497, 3.219867224281188, 1.4797419529350009, 4.363860940153245, 2.4602584089152515, 2.6894649610621855, 1.4517312427342404, 10.052261646662373, 4.966802095295861, 2.0587394915055484]
['[CLR]', 'another', 'best', 'of', 'the', 'year', 'selection', '[SEP]']	[2.465012013912201, 2.346950948238373, 3.516024559736252, 3.2762013524770737, 2.2998802587389946, 4.252356678247452, 3.478373661637306, 1.8886130154132843]
['[CLR]', 'same', 'song', 'second', 'verse', 'coulda', 'been', 'better', 'but', 'it', 'coulda', 'been', 'worse', '[SEP]']	[3.544510092586279, 3.21853322442621, 3.1482807211577892, 2.362098326906562, 3.617188086733222, 7.111041418276727, 2.158204165287316, 2.8175881057977676, 2.237432451918721, 2.8828900321386755, 7.358950158581138, 3.7636990984901786, 3.2488798666745424, 3.201622985303402]
['[CLR]', 'i', 'love', 'the', 'robust', 'middle', 'of', 'this', 'picture', '[SEP]']	[2.801584057509899, 1.9391997698694468, 2.0480018965899944, 3.0412615220993757, 2.5523226000368595, 4.392738685011864, 1.4748455192893744, 1.7589803207665682, 1.9986057132482529, 2.183490864932537]
['[CLR]', 'the', 'soundtrack', 'alone', 'is', 'worth', 'the', 'price', 'of', 'admission', '[SEP]']	[2.9104426130652428, 1.9236485101282597, 2.8616971373558044, 3.9449754506349564, 2.2931095361709595, 5.03006237745285, 2.232577396556735, 4.930352583527565, 2.5757270250469446, 3.2044384703040123, 2.17920733243227]
